,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Vientiane pipeline solar capacity,Vientiane pipeline wind capacity,Vientiane pipeline hydro capacity,Vientiane pipeline electrolyzer capacity,Vientiane pipeline battery capacity,Vientiane pipeline H2 storage capacity,Vientiane pipeline production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,geometry,Vientiane pipeline battery costs,Vientiane LCOH - pipeline battery costs portion,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane pipeline electrolyzer costs,Vientiane LCOH - pipeline electrolyzer portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane pipeline H2 storage costs,Vientiane LCOH - pipeline H2 storage portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane pipeline wind costs,Vientiane LCOH - pipeline wind portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane pipeline solar costs,Vientiane LCOH - pipeline solar portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane pipeline hydro costs,Vientiane LCOH - pipeline hydro portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
188,85416c0ffffffff,243,913,782,903,210,157,0.0,0.0,0.0,,163,1002.0,2092.0,92,Laos,0.0,0.44457516141006437,NH3,1.6542283556629274,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.60967523886106 16.42354280966701, 105.58725382112796 16.516408176975922, 105.49305697778583 16.54553958092928, 105.42129871416417 16.481765050767194, 105.44378718130821 16.388864665074635, 105.53796693770417 16.359773779668174, 105.60967523886106 16.42354280966701))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,85416c47fffffff,903,157,881,391,874,151,11.131949,0.0,0.0,,164,872.0,3804.0,92,Laos,0.0,0.4481303400247862,NH3,1.6977629278371416,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.82480362242484 16.614455493717113, 105.80245922305598 16.707229210132976, 105.70833744816872 16.73646753747362, 105.63657656989892 16.672891192691605, 105.65898845435699 16.580081454356126, 105.75309380586766 16.550884035019937, 105.82480362242484 16.614455493717113))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,854148c3fffffff,45,727,326,197,588,255,11.131949,0.0,0.0,,165,17.0,336.0,92,Laos,0.0,0.39882256222161483,NH3,1.2846152240712516,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.04863278591115 19.88743367914866, 104.02531089170476 19.97906948922537, 103.92916088661003 20.0078560149048, 103.85635541071186 19.94497708075767, 103.87974304369976 19.853311212908977, 103.97587050091575 19.824554284551535, 104.04863278591115 19.88743367914866))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,85659343fffffff,343,637,664,354,201,0,0.0,0.0,0.0,,166,0.0,0.0,91,Other,0.0,0.4791349080047518,NH3,1.8867805679914469,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.64546203346119 15.551714900211566, 105.62311771311124 15.64481824806118, 105.52920366890746 15.673830957352404, 105.45765089776104 15.609698154480677, 105.48006195610947 15.516560164839676, 105.57395912180922 15.487589571540637, 105.64546203346119 15.551714900211566))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,85659343fffffff,343,637,664,354,201,0,0.0,0.0,0.0,,166,0.0,0.0,92,Laos,0.0,0.4791349080047518,NH3,1.8867805679914469,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.64546203346119 15.551714900211566, 105.62311771311124 15.64481824806118, 105.52920366890746 15.673830957352404, 105.45765089776104 15.609698154480677, 105.48006195610947 15.516560164839676, 105.57395912180922 15.487589571540637, 105.64546203346119 15.551714900211566))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,85659257fffffff,605,202,749,458,353,380,0.0,0.0,0.0,,167,684.0,3788.0,92,Laos,0.0,0.5240334608058622,NH3,2.245935562842601,349.5465888779546,0.0,0.0,92.55478125266883,261.22898136562833,1477.1076587573089,10.207564658957764,346.86650824956854,0.0,0.0,91.84513543093148,265.71806567738287,1426.0966374425334,10.132470128045425,0.009849,0.005691,0.005691,10.737289119763627,"POLYGON ((106.7504601739142 15.636981421779813, 106.72858029450414 15.729871499741508, 106.63534887989118 15.759274980708442, 106.56401080898902 15.69574268946265, 106.58595919226508 15.602813279977461, 106.6791772101024 15.5734554478524, 106.7504601739142 15.636981421779813))",6242228.857950413,1.095127869815862,6136771.62618421,1.0766266010849492,10518392.766278338,1.8453320642593576,10599663.629922446,1.8595901105127097,3830423.179040141,0.6720040664982704,3967436.1929555465,0.6960414373606222,0.0,0.0,0.0,0.0,37157442.63350361,6.518849584825195,37444541.38715661,6.569217787220459,0.0,0.0,0.0,0.0
194,8564946bfffffff,736,627,604,547,572,650,11.131949,0.0,0.0,,168,254.0,2613.0,92,Laos,0.0,0.42392921287775326,NH3,1.401410527393179,336.45953734776947,20.109919018839065,0.0,91.2895454607996,260.9973066498064,894.5383443350937,10.377959567230922,334.2704122777892,19.595587942166347,0.0,88.95472500916922,275.13808904080406,833.4457362036402,10.296042457397864,0.009849,0.005691,0.005691,10.807579780108677,"POLYGON ((101.0692158219674 19.98933049359559, 101.044733159779 20.081016237241567, 100.94722656350189 20.108332762786315, 100.87423486694401 20.04394420013372, 100.89877700152356 19.95224043149175, 100.9962514638895 19.924943193197883, 101.0692158219674 19.98933049359559))",6463523.339873626,1.133951463135724,6131329.141146264,1.0756717791484673,10187373.90578896,1.7872585799629754,10454764.861594735,1.8341692739639885,2238592.9414655413,0.39273560376588446,2402684.5858259085,0.421523611548405,3983144.2998254555,0.6987972455834133,4087691.042812619,0.7171387794408103,35808108.80522653,6.282124351794128,36042614.83930817,6.323265761282135,0.0,0.0,0.0,0.0
195,856496dbfffffff,280,848,803,259,0,86,0.0,0.0,0.0,,169,290.0,3007.0,92,Laos,0.0,0.42544681332020046,NH3,1.4199941467139507,362.88061021527864,0.0,0.0,114.22287183015077,133.22962443512972,1500.7637752419464,10.3772216865367,361.14142469530896,0.0,0.0,113.85270004894902,132.5187089965109,1443.815614676627,10.302319808016033,0.009849,0.005691,0.005691,10.8083594998569,"POLYGON ((102.18875746286282 20.51810294118683, 102.16465295350535 20.60949382336038, 102.06741733030199 20.63736946764464, 101.99431498050033 20.573831723836864, 102.01848168104301 20.48241806588779, 102.11568863846516 20.454564871457574, 102.18875746286282 20.51810294118683))",3113119.566814471,0.5461613275113107,3129820.338947506,0.5490912875346502,13038768.041413484,2.28750316516026,13081161.273971794,2.2949405743810165,3878015.4524698528,0.6803535881526057,4030975.3210410937,0.7071886528142269,0.0,0.0,0.0,0.0,38686617.04589462,6.7871257975253725,38872924.12556459,6.819811250099051,0.0,0.0,0.0,0.0
196,856494cffffffff,357,908,600,303,565,711,15.742953,0.0,0.0,,170,0.0,38.0,92,Laos,0.0,0.3847928159582287,NH3,1.1128154166691422,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.55579971357552 19.51204563585903, 101.53153511801763 19.60397981467308, 101.43436144140978 19.6315531520688, 101.36148295463008 19.56717059134439, 101.38580794286786 19.4752166499618, 101.48295112585461 19.447664975388484, 101.55579971357552 19.51204563585903))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,854064affffffff,915,720,345,707,871,87,11.131949,0.0,0.0,,171,120.0,1867.0,92,Laos,0.0,0.4791273492221388,NH3,1.8866880077004256,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.70326984107277 21.632125004268424, 102.67927606888445 21.722853684952227, 102.58190895720752 21.750975088561347, 102.50856292169756 21.688345181833952, 102.53262045334314 21.597591347839984, 102.62996035752504 21.569492518028763, 102.70326984107277 21.632125004268424))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,8564b047fffffff,217,436,92,0,0,0,0.0,0.0,0.0,,172,69.0,212.0,91,Other,0.0,0.33165529413497463,NH3,0.6527709784436525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.82088245611801 17.81263913259082, 101.79684921014682 17.90534717732523, 101.70031017485364 17.933040934619232, 101.62783380964 17.868001566429445, 101.65192737507462 17.775273638998726, 101.748437083902 17.74760490690724, 101.82088245611801 17.81263913259082))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,8564b047fffffff,217,436,92,0,0,0,0.0,0.0,0.0,,172,69.0,212.0,92,Laos,0.0,0.33165529413497463,NH3,0.6527709784436525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.82088245611801 17.81263913259082, 101.79684921014682 17.90534717732523, 101.70031017485364 17.933040934619232, 101.62783380964 17.868001566429445, 101.65192737507462 17.775273638998726, 101.748437083902 17.74760490690724, 101.82088245611801 17.81263913259082))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,85416e03fffffff,879,836,41,177,0,0,11.131949,11.131949,11.131949,,173,0.0,1.0,94,Other,0.11303062772433467,0.4479486365636914,NH3,1.6955378968897281,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,"POLYGON ((106.0721148513985 17.39410785366355, 106.04981965366576 17.48658294602518, 105.95561788065761 17.516024191067448, 105.88372709411091 17.45294993414936, 105.90609051571188 17.360437417077627, 106.0002765728974 17.33103653459359, 106.0721148513985 17.39410785366355))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,85416e03fffffff,879,836,41,177,0,0,11.131949,11.131949,11.131949,,173,0.0,1.0,92,Laos,0.11303062772433467,0.4479486365636914,NH3,1.6955378968897281,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,"POLYGON ((106.0721148513985 17.39410785366355, 106.04981965366576 17.48658294602518, 105.95561788065761 17.516024191067448, 105.88372709411091 17.45294993414936, 105.90609051571188 17.360437417077627, 106.0002765728974 17.33103653459359, 106.0721148513985 17.39410785366355))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,85649213fffffff,724,84,769,0,0,0,0.0,0.0,0.0,,174,76.0,1228.0,93,Other,0.0,0.48161080655863575,NH3,1.917098927762108,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((100.82292858998892 21.241103849431468, 100.79825493522075 21.332071708422248, 100.70026050350373 21.359196823459087, 100.62697301712825 21.295337225922204, 100.65170605647828 21.204351744906017, 100.74966730377598 21.177243425199574, 100.82292858998892 21.241103849431468))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,85659603fffffff,478,479,471,648,146,585,22.263898,0.0,0.0,,175,71.0,753.0,92,Laos,0.0,0.577736689377481,NH3,2.7129073045695637,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((107.33873064434488 14.589802153606088, 107.31717851553445 14.68280292485664, 107.2246593043686 14.71218033280795, 107.15370375207155 14.648507528084782, 107.17532477376483 14.55546564537967, 107.26783251810184 14.526137634712562, 107.33873064434488 14.589802153606088))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,8564b2a3fffffff,887,752,124,16,476,462,0.0,0.0,0.0,,176,288.0,1535.0,92,Laos,0.0,0.33391836911286704,NH3,0.6804832291172871,322.70461747710976,15.776438708309152,0.0,106.07064030555975,164.93299518536597,874.2951608983026,9.85612962079471,321.5438488445337,15.13513963924826,0.0,101.75895728632285,186.68225048012152,806.2009904585051,9.777602793618527,0.009849,0.005691,0.005691,10.195738989907577,"POLYGON ((101.79719968480588 18.24809813439501, 101.77312400329676 18.340622803051918, 101.67644069038363 18.368313059011918, 101.60386264073945 18.303454277552884, 101.62799875802354 18.210909554702017, 101.72465258735288 18.1832436118041, 101.79719968480588 18.24809813439501))",4385525.418617895,0.7693904243189289,3874593.545417037,0.6797532535819363,11653754.71659457,2.0445183713323805,12147542.169432849,2.131147749023307,2165414.9373462894,0.3798973574291736,2348312.4226652817,0.41198463555531256,3076480.550573839,0.5397334299252349,3206835.7478229436,0.562602762775955,34444798.88787758,6.042947173311857,34569144.11248105,6.064762124996675,0.0,0.0,0.0,0.0
205,85416e0ffffffff,223,434,41,173,0,0,0.0,0.0,0.0,,177,102.0,419.0,94,Other,0.0,0.44329332089863016,NH3,1.6385317102033197,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.95561788065761 17.516024191067448, 105.93326431137532 17.608473494740615, 105.83895179245566 17.63788558630552, 105.76700901745944 17.574808553535476, 105.78943067612062 17.48232225240529, 105.88372709411091 17.45294993414936, 105.95561788065761 17.516024191067448))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,85416e0ffffffff,223,434,41,173,0,0,0.0,0.0,0.0,,177,102.0,419.0,92,Laos,0.0,0.44329332089863016,NH3,1.6385317102033197,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.95561788065761 17.516024191067448, 105.93326431137532 17.608473494740615, 105.83895179245566 17.63788558630552, 105.76700901745944 17.574808553535476, 105.78943067612062 17.48232225240529, 105.88372709411091 17.45294993414936, 105.95561788065761 17.516024191067448))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,8541684bfffffff,854,866,337,532,808,368,0.0,0.0,0.0,,178,518.0,2450.0,92,Laos,0.0,0.4176447897418827,NH3,1.324455273598352,350.10435287903215,108.90331232603221,0.0,44.169731425212,595.5586095248659,1507.3122433777082,14.524211439333115,343.0738748269722,108.77797648291444,0.0,44.11889687839958,584.1546020134468,1423.9639669480287,14.29328514862819,0.009849,0.005691,0.005691,14.947547229074997,"POLYGON ((105.22224429734214 17.657855162142937, 105.19957154891776 17.7503550053088, 105.10476838924619 17.77949197067021, 105.0326565214662 17.716091912177585, 105.0553961921593 17.623558039059578, 105.15018088665798 17.59445820518348, 105.22224429734214 17.657855162142937))",13722916.072331054,2.4075291354966764,13990818.160969969,2.454529501924556,5052634.345897569,0.8864270782276438,5058456.077521787,0.8874484346529451,3824694.934346951,0.6709991112889387,4048564.1740513714,0.7102744165002406,22111016.941835526,3.8791257792693905,22136493.633351583,3.8835953742722076,36751163.68907282,6.447572577030319,37504290.839410335,6.579700147264971,0.0,0.0,0.0,0.0
208,85414907fffffff,318,304,737,582,251,726,0.0,0.0,0.0,,179,181.0,1972.0,92,Laos,0.0,0.3795056332207001,NH3,1.0480717670724504,341.66075609927464,77.95888458691354,0.0,45.77542001235633,628.4276378694897,592.0595965591958,12.997550739588995,334.79768367291723,77.87550534500923,0.0,45.72646190015776,614.4405071067514,519.6682293261536,12.7665579283469,0.009849,0.005691,0.005691,13.382747372809696,"POLYGON ((102.23524363433661 19.657494634674443, 102.21122450548889 19.74934264158562, 102.11428145146463 19.777249384991837, 102.04138597911982 19.713284226033007, 102.06546705183521 19.621413610713404, 102.16238175021373 19.593530707169055, 102.23524363433661 19.657494634674443))",14434390.281962352,2.5323491722740967,14762974.908169504,2.5899955979244744,5236737.730544425,0.9187259176393727,5242344.56699563,0.9197095731571281,1395802.4854412142,0.24487762902477442,1590242.023219751,0.278989828635044,15829551.8423066,2.7771143582994036,15846500.124394134,2.7800877411217777,35864591.79263176,6.2920336478301335,36599785.920363665,6.421015073748011,0.0,0.0,0.0,0.0
209,8564900bfffffff,268,511,339,442,842,535,0.0,0.0,0.0,3.0,180,201.0,1739.0,92,Laos,0.0,0.46584445126734003,NH3,1.7240336540481644,328.6449446112108,77.99303631161521,3.0,45.795473012737865,604.9723107401202,573.6317078592723,12.771653418765117,321.59585705863395,77.96161873978282,3.0,45.777025435479466,591.1394122618037,501.9421599503115,12.54070606682965,0.009849,0.005691,0.005691,13.243188870032458,"POLYGON ((100.4095855867229 20.427166338681996, 100.3848281970924 20.51859854934784, 100.2869568450785 20.54555123199951, 100.21387730113852 20.481055273571727, 100.2386927817033 20.389607472020757, 100.33652982261532 20.362671161556523, 100.4095855867229 20.427166338681996))",13887002.71050694,2.4363162650012176,14211964.123462895,2.4933270392040168,5242528.425083334,0.9197418289619883,5244641.0994485,0.9201124735874562,1348191.162878766,0.23652476541732737,1540745.649577398,0.2703062543118242,15847055.888551265,2.780185243605485,15853442.056831995,2.781305624005613,34450370.17304332,6.043924591761986,35205490.83221334,6.1764019003883055,698717.1038032648,0.12258194803566048,698717.1038032648,0.12258194803566048
210,85659037fffffff,338,490,856,413,289,893,0.0,0.0,0.0,,181,978.0,4499.0,92,Laos,0.0,0.5303334103471701,NH3,2.3230809436300124,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.69875903677381 14.239591851062068, 105.67652943270078 14.332971662506907, 105.58303656078125 14.361776170242239, 105.51178993677566 14.297156333440675, 105.53408581527087 14.203742586949724, 105.62756211631752 14.174982563659505, 105.69875903677381 14.239591851062068))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,854165a7fffffff,514,75,614,714,30,293,11.131949,11.131949,0.0,,182,168.0,1039.0,92,Laos,0.0,0.5608814473187861,NH3,2.50650818052006,394.85985417805966,21.901821705303426,0.0,103.25043395987238,229.9490679992527,1565.0347022420224,11.96866238287854,393.99266379923625,20.562011409785867,0.0,99.11483960081976,254.3420612810425,1481.8991152473284,11.877068894896688,0.009849,0.0058312625574000005,0.0058312625574000005,12.535375092754727,"POLYGON ((107.25861431908069 15.303920769102175, 107.23697822167988 15.396790011004656, 107.14419283369453 15.426294496268964, 107.07305537827507 15.36288181455454, 107.0947605690736 15.269971330086184, 107.18753418605566 15.240514725832892, 107.25861431908069 15.303920769102175))",5974984.616389419,1.0482429151560384,5401946.248797766,0.9477098682101344,11350942.072180765,1.9913933459966253,11824563.299765898,2.0744847894326135,3980305.801871844,0.6982992634862885,4203603.768550077,0.7374743453596627,4179586.689695421,0.7332608227535826,4451926.450930891,0.7810397282334895,42205746.17313059,7.40451687247905,42298642.36226129,7.420814449519524,0.0,0.0,0.0,0.0
212,85649287fffffff,747,195,240,528,427,724,0.0,0.0,0.0,,183,306.0,2667.0,92,Laos,0.0,0.4737518684818907,NH3,1.8208631140401266,394.8598541780597,21.90182170530343,0.0,103.2504339598724,229.94906799925312,1565.0347022420137,11.96866238287854,393.99266379923637,20.562011409785867,0.0,99.11483960081978,254.34206128104208,1481.8991152473277,11.87706889489669,0.009849,0.005691,0.005691,12.448105251360431,"POLYGON ((100.72580689501628 20.931064369786995, 100.70112298832909 21.022214855511326, 100.60319504581611 21.04930635189431, 100.52998454095048 20.98523045330549, 100.5547274827147 20.894062866481573, 100.65262200058292 20.866988221164977, 100.72580689501628 20.931064369786995))",5974984.616389408,1.0482429151560364,5401946.248797776,0.9477098682101361,11350942.072180767,1.9913933459966258,11824563.2997659,2.074484789432614,3980305.8018718427,0.6982992634862882,4203603.768550055,0.7374743453596588,4179586.689695421,0.7332608227535826,4451926.450930891,0.7810397282334895,42205746.173130594,7.404516872479052,42298642.36226129,7.420814449519524,0.0,0.0,0.0,0.0
213,85649287fffffff,747,195,240,528,427,724,0.0,0.0,0.0,,183,306.0,2667.0,93,Other,0.0,0.4737518684818907,NH3,1.8208631140401266,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((100.72580689501628 20.931064369786995, 100.70112298832909 21.022214855511326, 100.60319504581611 21.04930635189431, 100.52998454095048 20.98523045330549, 100.5547274827147 20.894062866481573, 100.65262200058292 20.866988221164977, 100.72580689501628 20.931064369786995))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,8565900ffffffff,601,149,546,924,640,773,11.131949,0.0,11.131949,,184,20.0,78.0,92,Laos,0.11303062772433467,0.5325380717618783,NH3,2.350077897054766,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((106.07683235841326 14.46849416854057, 106.0547459059081 14.561765872120613, 105.96142106632345 14.590731384932585, 105.8901981583445 14.526379741547409, 105.91235158438501 14.433072320359202, 106.00566101573266 14.404152212543378, 106.07683235841326 14.46849416854057))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,85414853fffffff,588,255,787,451,44,450,11.131949,0.0,0.0,,185,345.0,2670.0,92,Laos,0.0,0.42163926652266015,NH3,1.373369226048132,338.8139625921834,0.0,0.0,117.71348082564602,125.96954626234728,850.1321766055477,9.658116088601748,335.51929184269335,0.0,0.0,117.83796811566818,127.87299221967916,804.0886527113897,9.580179507541883,0.009849,0.005691,0.005691,10.08544635512441,"POLYGON ((103.97861773474655 20.16220576654682, 103.95524645267486 20.253705274389155, 103.85897302775139 20.28246820091635, 103.78609378881237 20.2197026336568, 103.80953079280174 20.128173271475525, 103.90578140157409 20.099439278200574, 103.97861773474655 20.16220576654682))",3003982.7369332355,0.5270145152514448,2959267.1273486316,0.5191696714646722,13495173.430854956,2.3675742861149045,13480916.756239375,2.365073115129715,2159741.3053804906,0.3789019834000861,2283411.873375907,0.40059857427647494,0.0,0.0,0.0,0.0,35941892.75289925,6.305595219806886,36294828.35336482,6.367513746204354,0.0,0.0,0.0,0.0
216,85414d87fffffff,62,153,374,939,809,393,0.0,0.0,0.0,64.0,186,363.0,1639.0,92,Laos,0.0,0.3254801759226854,NH3,0.5771542067900436,401.79151058912447,0.0,0.0,49.21229449072895,635.6996157843972,1306.3813829965825,11.782433623272105,393.9343901084003,0.0,0.0,48.24993735585672,631.6131048135255,1240.776750080045,11.561970373176894,0.009849,0.005691,0.005691,12.11360479919479,"POLYGON ((103.26825899581785 18.418471729782116, 103.24473655059471 18.510854912198432, 103.14865037900306 18.539218068171593, 103.07611157765463 18.47516871212429, 103.09969761417948 18.38275925216287, 103.19575895109772 18.354425372346522, 103.26825899581785 18.418471729782116))",14837807.658563865,2.6031241506252396,14933807.66761736,2.61996625747673,5525734.0486898245,0.9694270260859341,5635946.203950117,0.9887624919210732,3332663.3684824305,0.584677783944286,3508874.0823836834,0.6155919442778391,0.0,0.0,0.0,0.0,42199503.71018653,7.403421703541497,43041183.424380735,7.551084811294865,0.0,0.0,0.0,0.0
